path	qualified_name	kind	start_line	end_line	line_count	character_count	is_one_line	static_call_sites	static_caller_files
apps/workflow/management/commands/backport_data_backup.py	Command.handle	function	39	171	133	4604	no	0	0
apps/workflow/management/commands/backport_data_backup.py	Command._run	function	173	174	2	111	no	3	1
apps/workflow/management/commands/backport_data_backup.py	Command._run_pipe	function	176	188	13	644	no	1	1
apps/workflow/management/commands/backport_data_backup.py	Command.analyze_fields	function	190	257	68	2970	no	1	1
apps/workflow/management/commands/backport_data_backup.py	Command.is_uuid_string	function	259	267	9	274	no	1	1
apps/workflow/management/commands/backport_data_backup.py	Command.cannot_be_pii	function	269	282	14	480	no	1	1
apps/workflow/management/commands/backport_data_backup.py	Command.collect_field_samples	function	284	304	21	1071	no	3	1
apps/workflow/management/commands/create_service_api_key.py	Command.add_arguments	function	9	15	7	203	no	0	0
apps/workflow/management/commands/create_service_api_key.py	Command.handle	function	17	38	22	746	no	0	0
apps/workflow/management/commands/e2e_cleanup.py	Command.add_arguments	function	32	37	6	196	no	0	0
apps/workflow/management/commands/e2e_cleanup.py	Command.handle	function	39	243	205	8565	no	0	0
apps/workflow/management/commands/e2e_cleanup.py	Command._report_queryset	function	245	253	9	374	no	15	1
apps/workflow/management/commands/seed_xero_from_database.py	Command.add_arguments	function	46	61	16	599	no	0	0
apps/workflow/management/commands/seed_xero_from_database.py	Command.handle	function	73	181	109	4796	no	0	0
apps/workflow/management/commands/seed_xero_from_database.py	Command.process_accounts	function	183	233	51	2093	no	1	1
apps/workflow/management/commands/seed_xero_from_database.py	Command.process_contacts	function	235	299	65	2797	no	1	1
apps/workflow/management/commands/seed_xero_from_database.py	Command.process_projects	function	301	341	41	1685	no	1	1
apps/workflow/management/commands/seed_xero_from_database.py	Command.process_invoices	function	343	446	104	4014	no	1	1
apps/workflow/management/commands/seed_xero_from_database.py	Command._build_invoice_payload	function	448	513	66	2561	no	1	1
apps/workflow/management/commands/seed_xero_from_database.py	Command._batch_create_invoices	function	515	568	54	2203	no	1	1
apps/workflow/management/commands/seed_xero_from_database.py	Command._get_invoice_line_unit_amount	function	571	581	11	471	no	1	1
apps/workflow/management/commands/seed_xero_from_database.py	Command.process_quotes	function	583	673	91	3536	no	1	1
apps/workflow/management/commands/seed_xero_from_database.py	Command._build_quote_payload	function	675	710	36	1228	no	1	1
apps/workflow/management/commands/seed_xero_from_database.py	Command._batch_create_quotes	function	712	762	51	2011	no	1	1
apps/workflow/management/commands/seed_xero_from_database.py	Command.process_stock_items	function	764	806	43	1789	no	1	1
apps/workflow/management/commands/seed_xero_from_database.py	Command.process_employees	function	808	913	106	4773	no	1	1
apps/workflow/management/commands/seed_xero_from_database.py	Command.clear_production_xero_ids	function	915	1037	123	5815	no	2	2
apps/workflow/management/commands/seed_xero_from_database.py	Command._table_exists	function	1039	1049	11	365	no	5	1
apps/workflow/management/commands/seed_xero_from_database.py	Command._column_exists	function	1051	1061	11	410	no	3	1
apps/workflow/management/commands/start_xero_sync.py	Command.add_arguments	function	19	40	22	782	no	0	0
apps/workflow/management/commands/start_xero_sync.py	Command.handle	function	42	106	65	2561	no	0	0
apps/workflow/management/commands/sync_sequences.py	Command.handle	function	17	30	14	471	no	0	0
apps/workflow/management/commands/xero.py	get_employees_simple_dev	function	27	66	40	1253	no	1	1
apps/workflow/management/commands/xero.py	Command.add_arguments	function	72	176	105	3739	no	0	0
apps/workflow/management/commands/xero.py	Command.handle	function	178	255	78	2194	no	0	0
apps/workflow/management/commands/xero.py	Command.get_tenants	function	257	302	46	1924	no	2	1
apps/workflow/management/commands/xero.py	Command._ensure_demo_xero_items_exist	function	304	427	124	5886	no	4	2
apps/workflow/management/commands/xero.py	Command.run_setup	function	429	540	112	4284	no	2	2
apps/workflow/management/commands/xero.py	Command.get_users	function	542	572	31	1262	no	1	1
apps/workflow/management/commands/xero.py	Command.get_payroll_employees	function	574	619	46	1732	no	1	1
apps/workflow/management/commands/xero.py	Command.get_payroll_rates	function	621	648	28	993	no	1	1
apps/workflow/management/commands/xero.py	Command.get_payroll_calendars	function	650	679	30	1070	no	1	1
apps/workflow/management/commands/xero.py	Command.get_payroll_leave_types	function	681	702	22	768	no	1	1
apps/workflow/management/commands/xero.py	Command.get_payroll_pay_runs	function	704	730	27	1128	no	1	1
apps/workflow/management/commands/xero.py	Command.configure_payroll	function	732	752	21	888	no	1	1
apps/workflow/management/commands/xero.py	Command._prompt_for_id	function	754	773	20	842	no	0	0
apps/workflow/management/commands/xero.py	Command.link_staff	function	775	826	52	1831	no	1	1
apps/workflow/management/commands/xero.py	Command.create_staff	function	828	895	68	2410	no	1	1
apps/workflow/management/commands/xero.py	Command._print_create_staff_summary	function	897	917	21	849	no	1	1
apps/workflow/management/commands/xero.py	Command._print_link_staff_summary	function	919	962	44	1774	no	1	1
apps/workflow/management/commands/xero.py	Command._prompt_for_rate_name	function	964	985	22	910	no	0	0
apps/workflow/management/commands/xero.py	Command._prompt_for_leave_type_name	function	987	1008	22	935	no	0	0
apps/workflow/management/commands/xero.py	Command.import_staff	function	1010	1072	63	2629	no	1	1
apps/workflow/middleware.py	DisallowedHostMiddleware.__init__	function	28	29	2	74	no	9	7
apps/workflow/middleware.py	DisallowedHostMiddleware.__call__	function	31	32	2	70	no	0	0
apps/workflow/middleware.py	DisallowedHostMiddleware.process_exception	function	34	49	16	665	no	0	0
apps/workflow/middleware.py	AccessLoggingMiddleware.__init__	function	53	54	2	121	no	9	7
apps/workflow/middleware.py	AccessLoggingMiddleware.__call__	function	56	99	44	1677	no	0	0
apps/workflow/middleware.py	FrontendRedirectMiddleware.__init__	function	108	109	2	121	no	9	7
apps/workflow/middleware.py	FrontendRedirectMiddleware.__call__	function	111	129	19	788	no	0	0
apps/workflow/middleware.py	FrontendRedirectMiddleware._is_static_request	function	131	134	4	273	no	1	1
apps/workflow/middleware.py	FrontendRedirectMiddleware._is_allowed_backend_endpoint	function	136	159	24	855	no	1	1
apps/workflow/middleware.py	FrontendRedirectMiddleware._is_browser_request	function	161	180	20	797	no	1	1
apps/workflow/middleware.py	FrontendRedirectMiddleware._redirect_to_frontend	function	182	206	25	886	no	1	1
apps/workflow/middleware.py	LoginRequiredMiddleware.__init__	function	210	234	25	1233	no	9	7
apps/workflow/middleware.py	LoginRequiredMiddleware.__call__	function	236	325	90	4198	no	0	0
apps/workflow/middleware.py	PasswordStrengthMiddleware.__init__	function	329	330	2	121	no	9	7
apps/workflow/middleware.py	PasswordStrengthMiddleware.__call__	function	332	357	26	1035	no	0	0
apps/workflow/migrations/0083_setup_xero_sync_service.py	create_systemd_service	function	11	79	69	2483	no	0	0
apps/workflow/migrations/0083_setup_xero_sync_service.py	remove_systemd_service	function	82	115	34	1418	no	0	0
apps/workflow/migrations/0084_cleanup_company_defaults.py	cleanup_company_defaults	function	4	28	25	895	no	0	0
apps/workflow/migrations/0100_companydefaults_xero_tenant_id.py	set_tenant_id	function	6	10	5	211	no	0	0
apps/workflow/migrations/0125_normalize_po_numbers.py	normalize_po_numbers	function	5	44	40	1698	no	0	0
apps/workflow/migrations/0170_companydefaults_xero_annual_leave_earnings_rate_id_and_more.py	update_existing_token_scopes	function	6	16	11	474	no	0	0
apps/workflow/migrations/0182_populate_payroll_categories.py	populate_payroll_categories	function	7	107	101	3549	no	0	0
apps/workflow/migrations/0182_populate_payroll_categories.py	reverse_populate	function	110	115	6	209	no	0	0
apps/workflow/migrations/0185_fix_unpaid_leave_and_remove_posts_to_xero.py	fix_payroll_categories	function	6	28	23	896	no	0	0
apps/workflow/migrations/0185_fix_unpaid_leave_and_remove_posts_to_xero.py	reverse_fix	function	31	45	15	559	no	0	0
apps/workflow/migrations/0186_simplify_payroll_category.py	migrate_xero_names_forward	function	12	29	18	754	no	0	0
apps/workflow/migrations/0186_simplify_payroll_category.py	set_job_payroll_categories_forward	function	32	55	24	998	no	0	0
apps/workflow/migrations/0186_simplify_payroll_category.py	noop	function	58	59	2	100	no	0	0
apps/workflow/migrations/0187_create_xero_pay_item.py	create_seed_xero_pay_items	function	10	72	63	2134	no	0	0
apps/workflow/migrations/0191_add_annual_leave_loading.py	zero_annual_leave_pay_items	function	8	16	9	444	no	0	0
apps/workflow/migrations/0191_add_annual_leave_loading.py	reverse_zero_annual_leave	function	19	25	7	303	no	0	0
apps/workflow/migrations/0199_populate_shared_drive_ids.py	populate_shared_drive_ids	function	6	16	11	491	no	0	0
apps/workflow/migrations/0199_populate_shared_drive_ids.py	reverse_populate	function	19	24	6	244	no	0	0
apps/workflow/migrations/0202_populate_xero_payroll_start_date.py	set_payroll_start_date	function	8	13	6	349	no	0	0
apps/workflow/migrations/0203_companydefaults_solo.py	forwards	function	11	72	62	2344	no	0	0
apps/workflow/migrations/0203_companydefaults_solo.py	backwards	function	75	93	19	814	no	0	0
apps/workflow/migrations/0207_unique_pay_item_name.py	deduplicate_pay_items	function	11	60	50	1942	no	0	0
apps/workflow/migrations/0218_populate_xero_app.py	populate_from_legacy	function	26	88	63	2640	no	0	0
apps/workflow/migrations/0218_populate_xero_app.py	reverse_populate	function	91	100	10	525	no	0	0
apps/workflow/migrations/0220_seed_celery_beat_schedule.py	seed_schedule	function	86	117	32	1397	no	0	0
apps/workflow/migrations/0220_seed_celery_beat_schedule.py	remove_schedule	function	120	124	5	217	no	0	0
apps/workflow/migrations/0221_drop_django_apscheduler_tables.py	drop_tables	function	12	16	5	236	no	0	0
apps/workflow/migrations/0221_drop_django_apscheduler_tables.py	noop	function	19	20	2	39	no	0	0
apps/workflow/migrations/0222_remove_xero_sync_service.py	remove_systemd_service	function	23	57	35	1329	no	0	0
apps/workflow/migrations/0222_remove_xero_sync_service.py	noop	function	60	61	2	39	no	0	0
apps/workflow/migrations/0226_seed_stock_metadata_parse_schedule.py	seed_schedule	function	11	26	16	594	no	0	0
apps/workflow/migrations/0226_seed_stock_metadata_parse_schedule.py	remove_schedule	function	29	31	3	179	no	0	0
apps/workflow/migrations/0229_seed_session_replay_purge_schedule.py	seed_schedule	function	9	31	23	716	no	0	0
apps/workflow/migrations/0229_seed_session_replay_purge_schedule.py	remove_schedule	function	34	36	3	179	no	0	0
apps/workflow/migrations/0230_session_replay_file_storage.py	_storage_root	function	9	10	2	92	no	2	2
apps/workflow/migrations/0230_session_replay_file_storage.py	_relative_chunk_path	function	13	14	2	113	no	1	1
apps/workflow/migrations/0230_session_replay_file_storage.py	_full_chunk_path	function	17	22	6	264	no	2	1
apps/workflow/migrations/0230_session_replay_file_storage.py	_write_existing_blob	function	25	42	18	771	no	1	1
apps/workflow/migrations/0230_session_replay_file_storage.py	migrate_chunks_to_files	function	45	53	9	547	no	0	0
apps/workflow/migrations/0230_session_replay_file_storage.py	migrate_chunks_to_db	function	56	60	5	304	no	0	0
apps/workflow/models/ai_provider.py	AIProvider.get_default	function	24	26	3	120	no	1	1
apps/workflow/models/ai_provider.py	AIProvider.__str__	function	28	29	2	71	no	0	0
apps/workflow/models/app_error.py	AppError.mark_resolved	function	40	45	6	245	no	5	3
apps/workflow/models/app_error.py	AppError.mark_unresolved	function	47	52	6	201	no	2	2
apps/workflow/models/company_defaults.py	CompanyDefaults.save	function	330	345	16	560	no	328	139
apps/workflow/models/company_defaults.py	CompanyDefaults._recompute_all_staff_wage_rates	function	347	356	10	530	no	1	1
apps/workflow/models/company_defaults.py	CompanyDefaults.llm_api_key	function	359	366	8	289	no	0	0
apps/workflow/models/company_defaults.py	CompanyDefaults.__str__	function	368	369	2	51	no	0	0
apps/workflow/models/service_api_key.py	ServiceAPIKey.save	function	28	31	4	142	no	328	139
apps/workflow/models/service_api_key.py	ServiceAPIKey.generate_api_key	function	34	36	3	112	no	1	1
apps/workflow/models/service_api_key.py	ServiceAPIKey.mark_used	function	38	41	4	157	no	2	1
apps/workflow/models/service_api_key.py	ServiceAPIKey.__str__	function	43	44	2	95	no	0	0
apps/workflow/models/settings_metadata.py	SettingsSection.all_sections	function	37	43	7	286	no	4	3
apps/workflow/models/settings_metadata.py	SettingsSection.get_section_info	function	46	51	6	234	no	2	1
apps/workflow/models/settings_metadata.py	get_ui_type_for_field	function	158	172	15	600	no	6	2
apps/workflow/models/settings_metadata.py	get_field_metadata	function	175	201	27	947	no	3	2
apps/workflow/models/xero_account.py	XeroAccount.__str__	function	37	38	2	78	no	0	0
apps/workflow/models/xero_app.py	XeroApp.__str__	function	58	59	2	100	no	0	0
apps/workflow/models/xero_pay_item.py	XeroPayItem.__str__	function	95	98	4	133	no	0	0
apps/workflow/models/xero_pay_item.py	XeroPayItem.get_by_multiplier	function	101	122	22	879	no	8	4
apps/workflow/models/xero_pay_item.py	XeroPayItem.get_ordinary_time	function	125	130	6	228	no	27	19
apps/workflow/models/xero_payroll.py	XeroPayRun.__str__	function	51	52	2	115	no	0	0
apps/workflow/models/xero_payroll.py	XeroPaySlip.total_hours	function	107	109	3	147	no	0	0
apps/workflow/models/xero_payroll.py	XeroPaySlip.__str__	function	124	125	2	95	no	0	0
apps/workflow/models/xero_sync_cursor.py	XeroSyncCursor.__str__	function	19	20	2	88	no	0	0
apps/workflow/permissions.py	F.has_permission	function	50	56	7	288	no	1	1
apps/workflow/serializers.py	_build_logo_url	function	19	29	11	456	no	2	1
apps/workflow/serializers.py	CompanyDefaultsSerializer.get_logo_url	function	56	57	2	117	no	0	0
apps/workflow/serializers.py	CompanyDefaultsSerializer.get_logo_wide_url	function	59	60	2	127	no	0	0
apps/workflow/serializers.py	CompanyDefaultsSerializer.get_shop_client_name	function	62	63	2	96	no	0	0
apps/workflow/serializers.py	XeroAppSerializer.get_has_tokens	function	134	135	2	107	no	0	0
apps/workflow/serializers.py	AIProviderCreateUpdateSerializer.validate	function	177	186	10	385	no	5	5
apps/workflow/serializers.py	XeroInvoiceCreateSerializer.validate	function	290	300	11	496	no	5	5
apps/workflow/services/db_scrubber.py	_assert_scrub_alias_is_safe	function	40	46	7	304	no	1	1
apps/workflow/services/db_scrubber.py	_scrub_staff	function	49	81	33	1387	no	1	1
apps/workflow/services/db_scrubber.py	_preserved_client_names	function	84	100	17	697	no	1	1
apps/workflow/services/db_scrubber.py	_scrub_clients	function	103	163	61	2467	no	1	1
apps/workflow/services/db_scrubber.py	_scrub_accounting_contacts	function	166	189	24	978	no	1	1
apps/workflow/services/db_scrubber.py	_delete_unlinked_accounting	function	192	205	14	685	no	1	1
apps/workflow/services/db_scrubber.py	_truncate_excluded_tables	function	233	239	7	328	no	1	1
apps/workflow/services/db_scrubber.py	scrub	function	242	258	17	564	no	0	0
apps/workflow/services/error_grouping.py	_fingerprint	function	11	12	2	101	no	6	3
apps/workflow/services/error_grouping.py	_paginate	function	15	20	6	176	no	2	1
apps/workflow/services/error_grouping.py	_group_payload	function	23	77	55	1609	no	2	1
apps/workflow/services/error_grouping.py	_build_queryset	function	80	102	23	708	no	2	1
apps/workflow/services/error_grouping.py	list_grouped_app_errors	function	105	124	20	563	no	5	1
apps/workflow/services/error_grouping.py	list_grouped_xero_errors	function	127	146	20	565	no	1	1
apps/workflow/services/error_grouping.py	_mark_group	function	149	162	14	358	no	4	1
apps/workflow/services/error_grouping.py	_mark_group_by_fingerprint	function	165	201	37	1466	no	4	1
apps/workflow/services/error_grouping.py	mark_app_error_group_resolved	function	204	205	2	147	no	2	1
apps/workflow/services/error_grouping.py	mark_app_error_group_unresolved	function	208	209	2	150	no	1	1
apps/workflow/services/error_grouping.py	mark_xero_error_group_resolved	function	212	213	2	149	no	0	0
apps/workflow/services/error_grouping.py	mark_xero_error_group_unresolved	function	216	217	2	152	no	0	0
apps/workflow/services/error_grouping.py	mark_app_error_group_resolved_by_fingerprint	function	220	223	4	185	no	0	0
apps/workflow/services/error_grouping.py	mark_app_error_group_unresolved_by_fingerprint	function	226	229	4	188	no	0	0
apps/workflow/services/error_grouping.py	mark_xero_error_group_resolved_by_fingerprint	function	232	235	4	187	no	0	0
apps/workflow/services/error_grouping.py	mark_xero_error_group_unresolved_by_fingerprint	function	238	241	4	190	no	0	0
apps/workflow/services/error_persistence.py	_make_json_serializable	function	15	23	9	390	no	3	1
apps/workflow/services/error_persistence.py	_extract_caller_context	function	26	58	33	1193	no	1	1
apps/workflow/services/error_persistence.py	extract_request_context	function	61	68	8	373	no	6	5
apps/workflow/services/error_persistence.py	extract_job_context	function	71	78	8	227	no	0	0
apps/workflow/services/error_persistence.py	persist_xero_error	function	81	89	9	314	no	3	2
apps/workflow/services/error_persistence.py	_clean_session_replay_id	function	92	120	29	903	no	1	1
apps/workflow/services/error_persistence.py	persist_app_error	function	123	179	57	2099	no	134	62
apps/workflow/services/error_persistence.py	list_app_errors	function	182	226	45	1298	no	1	1
apps/workflow/services/error_persistence.py	persist_and_raise	function	229	238	10	431	no	56	20
apps/workflow/services/llm_service.py	LLMService.__init__	function	58	66	9	293	no	9	7
apps/workflow/services/llm_service.py	LLMService._configure	function	68	94	27	1162	no	1	1
apps/workflow/services/llm_service.py	LLMService.completion	function	96	170	75	2624	no	8	5
apps/workflow/services/llm_service.py	LLMService.completion_with_json	function	172	205	34	1071	no	2	2
apps/workflow/services/llm_service.py	LLMService._parse_json_response	function	207	223	17	659	no	1	1
apps/workflow/services/llm_service.py	LLMService.get_text_response	function	225	247	23	643	no	4	4
apps/workflow/services/llm_service.py	LLMService.create_image_message	function	250	295	46	1361	no	1	1
apps/workflow/services/llm_service.py	LLMService.create_pdf_message	function	298	335	38	1035	no	1	1
apps/workflow/services/llm_service.py	LLMService.supports_vision	function	337	347	11	360	no	1	1
apps/workflow/services/llm_service.py	LLMService.supports_tools	function	349	359	11	373	no	0	0
apps/workflow/services/llm_service.py	quick_completion	function	363	386	24	621	no	0	0
apps/workflow/services/llm_service.py	quick_json_completion	function	389	412	24	655	no	0	0
apps/workflow/services/request.py	get_client_ip	function	8	49	42	1459	no	4	3
apps/workflow/services/search.py	apply_text_search	function	15	40	26	1018	no	4	2
apps/workflow/services/session_replay_service.py	_parse_uuid	function	21	24	4	116	no	4	1
apps/workflow/services/session_replay_service.py	_storage_root	function	27	28	2	92	no	2	2
apps/workflow/services/session_replay_service.py	_chunk_storage_path	function	31	32	2	118	no	1	1
apps/workflow/services/session_replay_service.py	_full_storage_path	function	35	40	6	264	no	4	1
apps/workflow/services/session_replay_service.py	_write_chunk_file	function	43	55	13	574	no	1	1
apps/workflow/services/session_replay_service.py	_delete_chunk_file	function	58	62	5	160	no	2	1
apps/workflow/services/session_replay_service.py	_read_chunk_payload	function	65	73	9	424	no	1	1
apps/workflow/services/session_replay_service.py	create_recording	function	76	93	18	512	no	1	1
apps/workflow/services/session_replay_service.py	append_chunk	function	97	158	62	2115	no	1	1
apps/workflow/services/session_replay_service.py	list_recordings	function	161	199	39	1178	no	1	1
apps/workflow/services/session_replay_service.py	recording_events	function	202	211	10	475	no	4	2
apps/workflow/services/session_replay_service.py	purge_old_recordings	function	214	233	20	742	no	2	2
apps/workflow/services/validation.py	to_decimal	function	10	21	12	451	no	4	2
apps/workflow/services/validation.py	validate_required_fields	function	24	34	11	532	no	6	1
apps/workflow/services/xero_sync_service.py	XeroSyncService.__init__	function	39	57	19	827	no	9	7
apps/workflow/services/xero_sync_service.py	XeroSyncService.start_sync	function	60	113	54	2210	no	7	3
apps/workflow/services/xero_sync_service.py	XeroSyncService.get_messages	function	116	119	4	260	no	2	1
apps/workflow/services/xero_sync_service.py	XeroSyncService.get_current_entity	function	122	124	3	174	no	0	0
apps/workflow/services/xero_sync_service.py	XeroSyncService.get_entity_progress	function	127	129	3	168	no	0	0
apps/workflow/services/xero_sync_service.py	XeroSyncService.get_active_task_id	function	132	134	3	134	no	2	1
apps/workflow/services/xero_sync_worker.py	_append_sync_failure_messages	function	31	62	32	887	no	3	1
apps/workflow/services/xero_sync_worker.py	xero_sync_task	function	66	177	112	4590	no	4	2
apps/workflow/tasks.py	celery_health_check	function	37	41	5	268	no	0	0
apps/workflow/tasks.py	process_xero_webhook_event	function	45	99	55	2212	no	10	2
apps/workflow/tasks.py	xero_heartbeat_task	function	103	123	21	832	no	0	0
apps/workflow/tasks.py	xero_regular_sync_task	function	127	157	31	1320	no	1	1
apps/workflow/tasks.py	xero_30_day_sync_task	function	161	189	29	1143	no	0	0
apps/workflow/tasks.py	purge_old_session_replays_task	function	193	214	22	928	no	0	0
apps/workflow/tests/fixtures/xero_responses.py	_build_contact_from_dict	function	21	53	33	1165	no	1	1
apps/workflow/tests/fixtures/xero_responses.py	make_create_contacts_response	function	56	70	15	687	no	1	1
apps/workflow/tests/test_access_logging_middleware.py	test_access_log_includes_response_status_and_duration	function	12	41	30	1161	no	0	0
apps/workflow/tests/test_access_logging_middleware.py	test_access_log_skips_unauthenticated_requests	function	44	59	16	601	no	0	0
apps/workflow/tests/test_api_schema_coverage.py	APISchemaComplianceTest._get_all_url_patterns	function	56	69	14	612	no	2	1
apps/workflow/tests/test_api_schema_coverage.py	APISchemaComplianceTest._is_excluded	function	71	76	6	238	no	1	1
apps/workflow/tests/test_api_schema_coverage.py	APISchemaComplianceTest._is_api_endpoint	function	78	88	11	535	no	1	1
apps/workflow/tests/test_api_schema_coverage.py	APISchemaComplianceTest._normalize_path	function	90	99	10	465	no	1	1
apps/workflow/tests/test_api_schema_coverage.py	APISchemaComplianceTest._get_schema_paths	function	101	107	7	324	no	1	1
apps/workflow/tests/test_api_schema_coverage.py	APISchemaComplianceTest.test_all_api_endpoints_in_schema	function	109	126	18	760	no	0	0
apps/workflow/tests/test_app_error_grouped_view.py	_fingerprint	function	10	11	2	101	no	6	3
apps/workflow/tests/test_app_error_grouped_view.py	office_staff	function	15	25	11	274	no	0	0
apps/workflow/tests/test_app_error_grouped_view.py	client	function	29	32	4	108	no	0	0
apps/workflow/tests/test_app_error_grouped_view.py	test_list_groups_returns_shape	function	35	46	12	466	no	0	0
apps/workflow/tests/test_app_error_grouped_view.py	test_resolve_cascades	function	49	60	12	502	no	0	0
apps/workflow/tests/test_app_error_grouped_view.py	test_unresolve_cascades	function	63	73	11	458	no	0	0
apps/workflow/tests/test_app_error_grouped_view.py	test_resolve_preserves_trailing_whitespace	function	76	91	16	699	no	0	0
apps/workflow/tests/test_app_error_grouped_view.py	test_xero_grouped_endpoint	function	94	108	15	508	no	0	0
apps/workflow/tests/test_celery_setup.py	CelerySetupTests.test_celery_app_imports	function	23	25	3	158	no	0	0
apps/workflow/tests/test_celery_setup.py	CelerySetupTests.test_broker_config_present	function	27	38	12	530	no	0	0
apps/workflow/tests/test_celery_setup.py	CelerySetupTests.test_health_check_task_registered	function	40	45	6	229	no	0	0
apps/workflow/tests/test_celery_setup.py	CelerySetupTests.test_health_check_apply	function	47	53	7	443	no	0	0
apps/workflow/tests/test_celery_setup.py	UnknownTaskSignalTests.test_unknown_task_signal_persists_app_error	function	63	93	31	1595	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	SettingsMetadataTests.test_all_fields_have_sections	function	24	40	17	579	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	SettingsMetadataTests.test_all_sections_are_valid	function	42	51	10	440	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	SettingsMetadataTests.test_ui_type_mapping_char_field	function	53	56	4	217	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	SettingsMetadataTests.test_ui_type_mapping_boolean_field	function	58	61	4	218	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	SettingsMetadataTests.test_ui_type_mapping_decimal_field	function	63	66	4	252	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	SettingsMetadataTests.test_ui_type_mapping_time_field	function	68	71	4	203	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	SettingsMetadataTests.test_ui_type_mapping_url_field	function	73	76	4	196	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	SettingsMetadataTests.test_get_field_metadata_structure	function	78	95	18	722	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	SettingsMetadataTests.test_settings_section_all_sections	function	97	109	13	575	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	SettingsMetadataTests.test_settings_section_get_section_info	function	111	120	10	449	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	CompanyDefaultsSchemaAPITests.setUp	function	126	133	8	247	no	20	15
apps/workflow/tests/test_company_defaults_schema.py	CompanyDefaultsSchemaAPITests.test_schema_endpoint_returns_sections	function	135	142	8	427	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	CompanyDefaultsSchemaAPITests.test_schema_sections_have_required_keys	function	144	153	10	462	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	CompanyDefaultsSchemaAPITests.test_schema_fields_have_required_keys	function	155	166	12	565	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	CompanyDefaultsSchemaAPITests.test_internal_fields_excluded	function	168	179	12	547	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	CompanyDefaultsSchemaAPITests.test_sections_are_ordered	function	181	187	7	321	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	CompanyDefaultsSchemaAPITests.test_requires_authentication	function	189	193	5	238	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	CompanyDefaultsSchemaAPITests.test_expected_sections_present	function	195	211	17	595	no	0	0
apps/workflow/tests/test_company_defaults_schema.py	CompanyDefaultsSchemaAPITests.test_company_section_has_company_name	function	213	224	12	520	no	0	0
apps/workflow/tests/test_data_versions_view.py	office_staff	function	16	26	11	274	no	0	0
apps/workflow/tests/test_data_versions_view.py	auth_client	function	30	33	4	113	no	0	0
apps/workflow/tests/test_data_versions_view.py	_stock	function	36	43	8	233	no	76	3
apps/workflow/tests/test_data_versions_view.py	kanban_prerequisites	function	47	53	7	250	no	0	0
apps/workflow/tests/test_data_versions_view.py	_client	function	56	59	4	178	no	15	2
apps/workflow/tests/test_data_versions_view.py	_job	function	62	70	9	249	no	5	1
apps/workflow/tests/test_data_versions_view.py	test_get_returns_dict_with_dataset_keys	function	73	82	10	360	no	0	0
apps/workflow/tests/test_data_versions_view.py	test_response_has_no_store_cache_header	function	85	87	3	158	no	0	0
apps/workflow/tests/test_data_versions_view.py	test_unauthenticated_request_is_rejected	function	90	92	3	141	no	0	0
apps/workflow/tests/test_data_versions_view.py	test_creating_stock_changes_version	function	95	99	5	254	no	0	0
apps/workflow/tests/test_data_versions_view.py	test_saving_stock_changes_version	function	102	108	7	312	no	0	0
apps/workflow/tests/test_data_versions_view.py	test_save_with_update_fields_still_bumps_version	function	111	120	10	590	no	0	0
apps/workflow/tests/test_data_versions_view.py	test_repeat_call_without_changes_returns_same_version	function	123	127	5	250	no	0	0
apps/workflow/tests/test_data_versions_view.py	test_creating_job_changes_kanban_version	function	130	136	7	287	no	0	0
apps/workflow/tests/test_data_versions_view.py	test_saving_job_changes_kanban_version	function	139	147	9	384	no	0	0
apps/workflow/tests/test_data_versions_view.py	test_assigning_staff_changes_kanban_version	function	150	164	15	565	no	0	0
apps/workflow/tests/test_data_versions_view.py	test_related_display_changes_change_kanban_version	function	167	177	11	535	no	0	0
apps/workflow/tests/test_data_versions_view.py	test_client_partial_save_changes_kanban_version	function	180	189	10	429	no	0	0
apps/workflow/tests/test_error_grouping.py	app_errors	function	16	26	11	636	no	0	0
apps/workflow/tests/test_error_grouping.py	test_groups_unresolved_by_default	function	29	35	7	280	no	0	0
apps/workflow/tests/test_error_grouping.py	test_group_has_count_and_first_last_seen	function	38	43	6	303	no	0	0
apps/workflow/tests/test_error_grouping.py	test_includes_resolved_when_requested	function	46	49	4	226	no	0	0
apps/workflow/tests/test_error_grouping.py	test_filters_by_app	function	52	55	4	204	no	0	0
apps/workflow/tests/test_error_grouping.py	test_xero_errors_grouped	function	58	74	17	475	no	0	0
apps/workflow/tests/test_error_grouping.py	test_mark_group_resolved_cascades	function	77	96	20	672	no	0	0
